"","complexNo","complexName","realEstateTypeName","roadAddress","지번주소","totalHouseholdCount","highFloor","parkingPossibleCount","parkingCountByHousehold","heatMethodTypeCode","exclusiveArea","entranceType","roomCnt","bathroomCnt"
"1369","114478","시티팰리스(101동,도시형)","아파트","서구 계룡로394번길 50","대전시 서구 갈마동 313-12",64,9,40,0.62,"개별난방",33,"복도식","2","1"
"1370","114478","시티팰리스(101동,도시형)","아파트","서구 계룡로394번길 50","대전시 서구 갈마동 313-12",64,9,40,0.62,"개별난방",35,"복도식","2","1"
"1371","114478","시티팰리스(101동,도시형)","아파트","서구 계룡로394번길 50","대전시 서구 갈마동 313-12",64,9,40,0.62,"개별난방",38,"복도식","2","1"
"1372","114478","시티팰리스(101동,도시형)","아파트","서구 계룡로394번길 50","대전시 서구 갈마동 313-12",64,9,40,0.62,"개별난방",42,"복도식","2","1"
"1373","114478","시티팰리스(101동,도시형)","아파트","서구 계룡로394번길 50","대전시 서구 갈마동 313-12",64,9,40,0.62,"개별난방",41,"복도식","2","1"
"1374","114478","시티팰리스(101동,도시형)","아파트","서구 계룡로394번길 50","대전시 서구 갈마동 313-12",64,9,40,0.62,"개별난방",46,"복도식","3","1"
"1375","114478","시티팰리스(101동,도시형)","아파트","서구 계룡로394번길 50","대전시 서구 갈마동 313-12",64,9,40,0.62,"개별난방",45,"복도식","3","1"
"1376","119312","시티팰리스(102동,도시형)","아파트","서구 갈마로 23","대전시 서구 갈마동 313-21",72,9,52,0.72,"개별난방",31,"복도식","1","1"
"1377","119312","시티팰리스(102동,도시형)","아파트","서구 갈마로 23","대전시 서구 갈마동 313-21",72,9,52,0.72,"개별난방",31,"복도식","1","1"
"1378","119312","시티팰리스(102동,도시형)","아파트","서구 갈마로 23","대전시 서구 갈마동 313-21",72,9,52,0.72,"개별난방",32,"복도식","1","1"
"1379","119312","시티팰리스(102동,도시형)","아파트","서구 갈마로 23","대전시 서구 갈마동 313-21",72,9,52,0.72,"개별난방",37,"복도식","2","1"
"1380","127906","시티팰리스(103동,도시형)","아파트","서구 신갈마로 176","대전시 서구 갈마동 338-1",156,13,116,0.74,"개별난방",26,"계단식","1","1"
"1381","127906","시티팰리스(103동,도시형)","아파트","서구 신갈마로 176","대전시 서구 갈마동 338-1",156,13,116,0.74,"개별난방",26,"계단식","1","1"
"1382","127906","시티팰리스(103동,도시형)","아파트","서구 신갈마로 176","대전시 서구 갈마동 338-1",156,13,116,0.74,"개별난방",30,"계단식","1","1"
"1383","127906","시티팰리스(103동,도시형)","아파트","서구 신갈마로 176","대전시 서구 갈마동 338-1",156,13,116,0.74,"개별난방",30,"계단식","1","1"
"1384","127906","시티팰리스(103동,도시형)","아파트","서구 신갈마로 176","대전시 서구 갈마동 338-1",156,13,116,0.74,"개별난방",30,"계단식","1","1"
"1385","127906","시티팰리스(103동,도시형)","아파트","서구 신갈마로 176","대전시 서구 갈마동 338-1",156,13,116,0.74,"개별난방",30,"계단식","1","1"
"1386","127906","시티팰리스(103동,도시형)","아파트","서구 신갈마로 176","대전시 서구 갈마동 338-1",156,13,116,0.74,"개별난방",30,"계단식","1","1"
"1387","5815","쌍용","아파트","서구 갈마로103번길 36","대전시 서구 갈마동 402-2",280,10,0,0,"개별난방",84,"계단식","3","2"
"1388","23699","아트리움(주상복합)","아파트","서구 대덕대로167번길 15","대전시 서구 갈마동 1041",70,12,61,0.87,"개별난방",58,"계단식","2","1"
"1389","23699","아트리움(주상복합)","아파트","서구 대덕대로167번길 15","대전시 서구 갈마동 1041",70,12,61,0.87,"개별난방",67,"계단식","2","1"
"1390","23699","아트리움(주상복합)","아파트","서구 대덕대로167번길 15","대전시 서구 갈마동 1041",70,12,61,0.87,"개별난방",71,"계단식","2","1"
"1391","23699","아트리움(주상복합)","아파트","서구 대덕대로167번길 15","대전시 서구 갈마동 1041",70,12,61,0.87,"개별난방",74,"계단식","2","1"
"1392","23699","아트리움(주상복합)","아파트","서구 대덕대로167번길 15","대전시 서구 갈마동 1041",70,12,61,0.87,"개별난방",79,"계단식","3","1"
"1393","23699","아트리움(주상복합)","아파트","서구 대덕대로167번길 15","대전시 서구 갈마동 1041",70,12,61,0.87,"개별난방",84,"계단식","3","2"
"1394","23699","아트리움(주상복합)","아파트","서구 대덕대로167번길 15","대전시 서구 갈마동 1041",70,12,61,0.87,"개별난방",84,"계단식","3","2"
"1395","104341","영풍타운","아파트","서구 신갈마로211번안길 104","대전시 서구 갈마동 산35-44",54,3,0,0,"개별난방",136,"계단식","4","2"
"1396","104341","영풍타운","아파트","서구 신갈마로211번안길 104","대전시 서구 갈마동 산35-44",54,3,0,0,"개별난방",141,"계단식","4","2"
"1397","104341","영풍타운","아파트","서구 신갈마로211번안길 104","대전시 서구 갈마동 산35-44",54,3,0,0,"개별난방",146,"계단식","4","2"
"1398","104341","영풍타운","아파트","서구 신갈마로211번안길 104","대전시 서구 갈마동 산35-44",54,3,0,0,"개별난방",146,"계단식","4","2"
"1399","104341","영풍타운","아파트","서구 신갈마로211번안길 104","대전시 서구 갈마동 산35-44",54,3,0,0,"개별난방",136,"계단식","4","2"
"1400","104341","영풍타운","아파트","서구 신갈마로211번안길 104","대전시 서구 갈마동 산35-44",54,3,0,0,"개별난방",141,"계단식","4","2"
"1401","104341","영풍타운","아파트","서구 신갈마로211번안길 104","대전시 서구 갈마동 산35-44",54,3,0,0,"개별난방",146,"계단식","4","2"
"1402","104341","영풍타운","아파트","서구 신갈마로211번안길 104","대전시 서구 갈마동 산35-44",54,3,0,0,"개별난방",146,"계단식","4","2"
"1403","9531","오벨리스크(주상복합)","아파트","서구 대덕대로168번길 18","대전시 서구 갈마동 1436",77,10,28,0.36,"개별난방",24,"계단식","1","1"
"1404","9531","오벨리스크(주상복합)","아파트","서구 대덕대로168번길 18","대전시 서구 갈마동 1436",77,10,28,0.36,"개별난방",25,"계단식","1","1"
"1405","9531","오벨리스크(주상복합)","아파트","서구 대덕대로168번길 18","대전시 서구 갈마동 1436",77,10,28,0.36,"개별난방",26,"계단식","1","1"
"1406","9531","오벨리스크(주상복합)","아파트","서구 대덕대로168번길 18","대전시 서구 갈마동 1436",77,10,28,0.36,"개별난방",26,"계단식","1","1"
"1407","9531","오벨리스크(주상복합)","아파트","서구 대덕대로168번길 18","대전시 서구 갈마동 1436",77,10,28,0.36,"개별난방",27,"계단식","1","1"
"1408","9531","오벨리스크(주상복합)","아파트","서구 대덕대로168번길 18","대전시 서구 갈마동 1436",77,10,28,0.36,"개별난방",39,"계단식","1","1"
"1409","9531","오벨리스크(주상복합)","아파트","서구 대덕대로168번길 18","대전시 서구 갈마동 1436",77,10,28,0.36,"개별난방",40,"계단식","1","1"
"1410","9531","오벨리스크(주상복합)","아파트","서구 대덕대로168번길 18","대전시 서구 갈마동 1436",77,10,28,0.36,"개별난방",41,"계단식","1","1"
"1411","9531","오벨리스크(주상복합)","아파트","서구 대덕대로168번길 18","대전시 서구 갈마동 1436",77,10,28,0.36,"개별난방",51,"계단식","2","1"
"1412","9531","오벨리스크(주상복합)","아파트","서구 대덕대로168번길 18","대전시 서구 갈마동 1436",77,10,28,0.36,"개별난방",53,"계단식","2","1"
"1413","9531","오벨리스크(주상복합)","아파트","서구 대덕대로168번길 18","대전시 서구 갈마동 1436",77,10,28,0.36,"개별난방",54,"계단식","2","1"
"1414","25951","웰리움(주상복합)","아파트","서구 대덕대로168번길 82","대전시 서구 갈마동 1448",60,12,56,0.93,"개별난방",59,"계단식","2","1"
"1415","25951","웰리움(주상복합)","아파트","서구 대덕대로168번길 82","대전시 서구 갈마동 1448",60,12,56,0.93,"개별난방",59,"복합식","2","1"
"1416","25951","웰리움(주상복합)","아파트","서구 대덕대로168번길 82","대전시 서구 갈마동 1448",60,12,56,0.93,"개별난방",81,"복합식","3","2"
"1417","25951","웰리움(주상복합)","아파트","서구 대덕대로168번길 82","대전시 서구 갈마동 1448",60,12,56,0.93,"개별난방",84,"복합식","3","2"
"1418","25951","웰리움(주상복합)","아파트","서구 대덕대로168번길 82","대전시 서구 갈마동 1448",60,12,56,0.93,"개별난방",120,"계단식","3","2"
"1419","25139","위너스빌(주상복합)","아파트","서구 대덕대로168번길 50","대전시 서구 갈마동 1442",39,11,28,0.71,"개별난방",28,"계단식","1","1"
"1420","25139","위너스빌(주상복합)","아파트","서구 대덕대로168번길 50","대전시 서구 갈마동 1442",39,11,28,0.71,"개별난방",55,"계단식","2","1"
"1421","25139","위너스빌(주상복합)","아파트","서구 대덕대로168번길 50","대전시 서구 갈마동 1442",39,11,28,0.71,"개별난방",59,"계단식","3","1"
"1422","25139","위너스빌(주상복합)","아파트","서구 대덕대로168번길 50","대전시 서구 갈마동 1442",39,11,28,0.71,"개별난방",59,"계단식","2","1"
"1423","25139","위너스빌(주상복합)","아파트","서구 대덕대로168번길 50","대전시 서구 갈마동 1442",39,11,28,0.71,"개별난방",59,"계단식","2","1"
"1424","14729","위너스빌2(주상복합)","아파트","서구 대덕대로168번길 22","대전시 서구 갈마동 1437",42,12,30,0.71,"개별난방",28,"복도식","1","1"
"1425","14729","위너스빌2(주상복합)","아파트","서구 대덕대로168번길 22","대전시 서구 갈마동 1437",42,12,30,0.71,"개별난방",55,"복도식","2","1"
"1426","14729","위너스빌2(주상복합)","아파트","서구 대덕대로168번길 22","대전시 서구 갈마동 1437",42,12,30,0.71,"개별난방",59,"계단식","3","1"
"1427","14729","위너스빌2(주상복합)","아파트","서구 대덕대로168번길 22","대전시 서구 갈마동 1437",42,12,30,0.71,"개별난방",59,"계단식","3","2"
"1428","14729","위너스빌2(주상복합)","아파트","서구 대덕대로168번길 22","대전시 서구 갈마동 1437",42,12,30,0.71,"개별난방",59,"복도식","2","1"
"1429","22272","인터빌","아파트","서구 신갈마로 58-17","대전시 서구 갈마동 432-6",126,8,131,1.03,"개별난방",84,"계단식","3","2"
"1430","104703","좋은하루(도시형)","아파트","서구 대덕대로167번길 43","대전시 서구 갈마동 912",118,15,28,0.23,"개별난방",15,"복도식","1","1"
"1431","104703","좋은하루(도시형)","아파트","서구 대덕대로167번길 43","대전시 서구 갈마동 912",118,15,28,0.23,"개별난방",15,"복도식","1","1"
"1432","104703","좋은하루(도시형)","아파트","서구 대덕대로167번길 43","대전시 서구 갈마동 912",118,15,28,0.23,"개별난방",17,"복도식","1","1"
"1433","104703","좋은하루(도시형)","아파트","서구 대덕대로167번길 43","대전시 서구 갈마동 912",118,15,28,0.23,"개별난방",18,"복도식","1","1"
"1434","104703","좋은하루(도시형)","아파트","서구 대덕대로167번길 43","대전시 서구 갈마동 912",118,15,28,0.23,"개별난방",22,"복도식","1","1"
"1435","104703","좋은하루(도시형)","아파트","서구 대덕대로167번길 43","대전시 서구 갈마동 912",118,15,28,0.23,"개별난방",23,"복도식","1","1"
"1436","104703","좋은하루(도시형)","아파트","서구 대덕대로167번길 43","대전시 서구 갈마동 912",118,15,28,0.23,"개별난방",26,"복도식","1","1"
"1437","109482","좋은하루2차(도시형)","아파트","서구 대덕대로167번길 37","대전시 서구 갈마동 913",153,15,36,0.23,"개별난방",16,"복도식","1","1"
"1438","109482","좋은하루2차(도시형)","아파트","서구 대덕대로167번길 37","대전시 서구 갈마동 913",153,15,36,0.23,"개별난방",16,"복도식","1","1"
"1439","109482","좋은하루2차(도시형)","아파트","서구 대덕대로167번길 37","대전시 서구 갈마동 913",153,15,36,0.23,"개별난방",17,"복도식","1","1"
"1440","109482","좋은하루2차(도시형)","아파트","서구 대덕대로167번길 37","대전시 서구 갈마동 913",153,15,36,0.23,"개별난방",18,"복도식","1","1"
"1441","109482","좋은하루2차(도시형)","아파트","서구 대덕대로167번길 37","대전시 서구 갈마동 913",153,15,36,0.23,"개별난방",18,"복도식","1","1"
"1442","5817","큰마을","아파트","서구 대덕대로 150","대전시 서구 갈마동 1418",2910,15,3020,1.03,"중앙난방",59,"계단식","3","2"
"1443","5817","큰마을","아파트","서구 대덕대로 150","대전시 서구 갈마동 1418",2910,15,3020,1.03,"중앙난방",84,"계단식","3","2"
"1444","11762","포스빌","아파트","서구 대덕대로167번길 53","대전시 서구 갈마동 910",63,15,44,0.69,"개별난방",50,"계단식","2","1"
"1445","11762","포스빌","아파트","서구 대덕대로167번길 53","대전시 서구 갈마동 910",63,15,44,0.69,"개별난방",52,"계단식","3","1"
"1446","11762","포스빌","아파트","서구 대덕대로167번길 53","대전시 서구 갈마동 910",63,15,44,0.69,"개별난방",58,"계단식","3","1"
"1447","11762","포스빌","아파트","서구 대덕대로167번길 53","대전시 서구 갈마동 910",63,15,44,0.69,"개별난방",59,"계단식","3","1"
"1448","11762","포스빌","아파트","서구 대덕대로167번길 53","대전시 서구 갈마동 910",63,15,44,0.69,"개별난방",59,"계단식","3","1"
"1449","11762","포스빌","아파트","서구 대덕대로167번길 53","대전시 서구 갈마동 910",63,15,44,0.69,"개별난방",59,"계단식","3","1"
"1450","11762","포스빌","아파트","서구 대덕대로167번길 53","대전시 서구 갈마동 910",63,15,44,0.69,"개별난방",71,"계단식","3","1"
"1451","11762","포스빌","아파트","서구 대덕대로167번길 53","대전시 서구 갈마동 910",63,15,44,0.69,"개별난방",109,"계단식","3","1"
"1452","11762","포스빌","아파트","서구 대덕대로167번길 53","대전시 서구 갈마동 910",63,15,44,0.69,"개별난방",111,"계단식","3","1"
"1453","100772","한국도로공사조합(동산)","아파트","서구 갈마중로16번길 7","대전시 서구 갈마동 351-2",142,15,0,0,"개별난방",72,"계단식","3","2"
